日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分
20250731,セイノーホールディングス,9076,陸運業,0.0271%,TOPIX Mid400
20250731,神奈川中央交通,9081,陸運業,0.0025%,TOPIX Small 2
20250731,ＡＺ－ＣＯＭ丸和ホールディングス,9090,陸運業,0.0087%,TOPIX Small 1
20250731,日本郵船,9101,海運業,0.2473%,TOPIX Large70
20250731,商船三井,9104,海運業,0.2314%,TOPIX Large70
20250731,川崎汽船,9107,海運業,0.1104%,TOPIX Mid400
20250731,ＮＳユナイテッド海運,9110,海運業,0.0063%,TOPIX Small 1
20250731,飯野海運,9119,海運業,0.0091%,TOPIX Small 1
20250731,九州旅客鉄道,9142,陸運業,0.0670%,TOPIX Mid400
20250731,ＳＧホールディングス,9143,陸運業,0.0675%,TOPIX Mid400
20250731,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,9147,陸運業,0.0853%,TOPIX Mid400
20250731,日本航空,9201,空運業,0.1649%,TOPIX Mid400
20250731,ＡＮＡホールディングス,9202,空運業,0.1827%,TOPIX Large70
20250731,ビーウィズ,9216,サービス業,0.0010%,TOPIX Small 2
20250731,サンウェルズ,9229,サービス業,0.0010%,TOPIX Small 2
20250731,ＴＲＥホールディングス,9247,サービス業,0.0077%,TOPIX Small 1
20250731,人・夢・技術グループ,9248,サービス業,0.0018%,TOPIX Small 2
20250731,シルバーライフ,9262,小売業,0.0005%,TOPIX Small 2
20250731,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,9267,小売業,0.0100%,TOPIX Small 1
20250731,コーア商事ホールディングス,9273,卸売業,0.0016%,TOPIX Small 2
20250731,ＫＰＰグループホールディングス,9274,卸売業,0.0038%,TOPIX Small 1
20250731,ブックオフグループホールディングス,9278,小売業,0.0027%,TOPIX Small 2
20250731,ギフトホールディングス,9279,小売業,0.0050%,TOPIX Small 2
20250731,三菱倉庫,9301,倉庫・運輸関連業,0.0307%,TOPIX Mid400
20250731,三井倉庫ホールディングス,9302,倉庫・運輸関連業,0.0291%,TOPIX Small 1
20250731,住友倉庫,9303,倉庫・運輸関連業,0.0218%,TOPIX Small 1
20250731,澁澤倉庫,9304,倉庫・運輸関連業,0.0048%,TOPIX Small 2
20250731,ヤマタネ,9305,卸売業,0.0053%,TOPIX Small 2
20250731,乾汽船,9308,海運業,0.0038%,TOPIX Small 2
20250731,日本トランスシティ,9310,倉庫・運輸関連業,0.0056%,TOPIX Small 2
20250731,中央倉庫,9319,倉庫・運輸関連業,0.0020%,TOPIX Small 2
20250731,安田倉庫,9324,倉庫・運輸関連業,0.0032%,TOPIX Small 2
20250731,ＮＩＳＳＯホールディングス,9332,サービス業,0.0014%,TOPIX Small 2
20250731,大栄環境,9336,サービス業,0.0167%,TOPIX Small 1
20250731,ＧＥＮＯＶＡ,9341,サービス業,0.0008%,TOPIX Small 2
20250731,日本管財ホールディングス,9347,サービス業,0.0072%,TOPIX Small 2
20250731,上組,9364,倉庫・運輸関連業,0.0445%,TOPIX Mid400
20250731,キユーソー流通システム,9369,倉庫・運輸関連業,0.0046%,TOPIX Small 2
20250731,エーアイテイー,9381,倉庫・運輸関連業,0.0028%,TOPIX Small 2
20250731,日本コンセプト,9386,倉庫・運輸関連業,0.0027%,TOPIX Small 2
20250731,ＴＢＳホールディングス,9401,情報・通信業,0.0592%,TOPIX Mid400
20250731,日本テレビホールディングス,9404,情報・通信業,0.0700%,TOPIX Mid400
20250731,朝日放送グループホールディングス,9405,情報・通信業,0.0021%,TOPIX Small 2
20250731,テレビ朝日ホールディングス,9409,情報・通信業,0.0166%,TOPIX Small 1
20250731,スカパーＪＳＡＴホールディングス,9412,情報・通信業,0.0268%,TOPIX Small 1
20250731,テレビ東京ホールディングス,9413,情報・通信業,0.0055%,TOPIX Small 1
20250731,ビジョン,9416,情報・通信業,0.0056%,TOPIX Small 1
20250731,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,9418,情報・通信業,0.0166%,TOPIX Small 1
20250731,日本通信,9424,情報・通信業,0.0031%,TOPIX Small 1
20250731,ＮＴＴ,9432,情報・通信業,1.0911%,TOPIX Core30
20250731,ＫＤＤＩ,9433,情報・通信業,0.8391%,TOPIX Core30
20250731,ソフトバンク,9434,情報・通信業,0.8425%,TOPIX Core30
20250731,光通信,9435,情報・通信業,0.1130%,TOPIX Mid400
20250731,エムティーアイ,9438,情報・通信業,0.0015%,TOPIX Small 2
20250731,ＧＭＯインターネットグループ,9449,情報・通信業,0.0302%,TOPIX Mid400
20250731,ファイバーゲート,9450,情報・通信業,0.0007%,TOPIX Small 2
20250731,ＫＡＤＯＫＡＷＡ,9468,情報・通信業,0.0454%,TOPIX Mid400
20250731,学研ホールディングス,9470,情報・通信業,0.0042%,TOPIX Small 1
20250731,ゼンリン,9474,情報・通信業,0.0045%,TOPIX Small 2
20250731,東京電力ホールディングス,9501,電気・ガス業,0.1159%,TOPIX Mid400
20250731,中部電力,9502,電気・ガス業,0.1629%,TOPIX Mid400
20250731,関西電力,9503,電気・ガス業,0.2128%,TOPIX Mid400
20250731,中国電力,9504,電気・ガス業,0.0342%,TOPIX Mid400
20250731,北陸電力,9505,電気・ガス業,0.0192%,TOPIX Mid400
20250731,東北電力,9506,電気・ガス業,0.0669%,TOPIX Mid400
20250731,四国電力,9507,電気・ガス業,0.0281%,TOPIX Mid400
20250731,九州電力,9508,電気・ガス業,0.0740%,TOPIX Mid400
20250731,北海道電力,9509,電気・ガス業,0.0227%,TOPIX Mid400
20250731,沖縄電力,9511,電気・ガス業,0.0059%,TOPIX Small 1
20250731,電源開発,9513,電気・ガス業,0.0470%,TOPIX Mid400
20250731,エフオン,9514,電気・ガス業,0.0006%,TOPIX Small 2
20250731,イーレックス,9517,電気・ガス業,0.0035%,TOPIX Small 2
20250731,レノバ,9519,電気・ガス業,0.0046%,TOPIX Small 1
20250731,東京瓦斯,9531,電気・ガス業,0.2182%,TOPIX Mid400
20250731,大阪瓦斯,9532,電気・ガス業,0.1765%,TOPIX Mid400
20250731,東邦瓦斯,9533,電気・ガス業,0.0370%,TOPIX Mid400
20250731,北海道瓦斯,9534,電気・ガス業,0.0044%,TOPIX Small 2
20250731,広島ガス,9535,電気・ガス業,0.0018%,TOPIX Small 2
20250731,西部ガスホールディングス,9536,電気・ガス業,0.0046%,TOPIX Small 2
20250731,静岡ガス,9543,電気・ガス業,0.0062%,TOPIX Small 1
20250731,メタウォーター,9551,電気・ガス業,0.0087%,TOPIX Small 1
20250731,Ｍ＆Ａ総研ホールディングス,9552,サービス業,0.0044%,TOPIX Small 1
20250731,アイネット,9600,情報・通信業,0.0027%,TOPIX Small 2
20250731,松竹,9601,情報・通信業,0.0176%,TOPIX Small 1
20250731,東宝,9602,情報・通信業,0.1353%,TOPIX Mid400
20250731,エイチ・アイ・エス,9603,サービス業,0.0102%,TOPIX Small 1
20250731,東映,9605,情報・通信業,0.0208%,TOPIX Small 1
20250731,ラックランド,9612,サービス業,0.0012%,TOPIX Small 2
20250731,ＮＴＴデータグループ,9613,情報・通信業,0.2490%,TOPIX Mid400
20250731,共立メンテナンス,9616,サービス業,0.0283%,TOPIX Mid400
20250731,イチネンホールディングス,9619,サービス業,0.0040%,TOPIX Small 2
20250731,建設技術研究所,9621,サービス業,0.0077%,TOPIX Small 2
20250731,スペース,9622,サービス業,0.0021%,TOPIX Small 2
20250731,アインホールディングス,9627,小売業,0.0149%,TOPIX Mid400
20250731,燦ホールディングス,9628,サービス業,0.0033%,TOPIX Small 2
20250731,ピー・シー・エー,9629,情報・通信業,0.0029%,TOPIX Small 2
20250731,スバル興業,9632,サービス業,0.0030%,TOPIX Small 2
20250731,タナベコンサルティンググループ,9644,サービス業,0.0016%,TOPIX Small 2
20250731,ビジネスブレイン太田昭和,9658,情報・通信業,0.0028%,TOPIX Small 2
20250731,ナガワ,9663,サービス業,0.0043%,TOPIX Small 1
20250731,東京都競馬,9672,サービス業,0.0094%,TOPIX Small 1
20250731,カナモト,9678,サービス業,0.0118%,TOPIX Small 1
20250731,ＤＴＳ,9682,情報・通信業,0.0205%,TOPIX Small 1
20250731,スクウェア・エニックス・ホールディングス,9684,情報・通信業,0.1240%,TOPIX Mid400
20250731,シーイーシー,9692,情報・通信業,0.0065%,TOPIX Small 1
20250731,カプコン,9697,情報・通信業,0.1850%,TOPIX Mid400
20250731,ニシオホールディングス,9699,サービス業,0.0086%,TOPIX Small 1
20250731,アイ・エス・ビー,9702,情報・通信業,0.0017%,TOPIX Small 2
20250731,日本空港ビルデング,9706,不動産業,0.0383%,TOPIX Mid400
20250731,トランス・コスモス,9715,サービス業,0.0113%,TOPIX Small 1
20250731,乃村工藝社,9716,サービス業,0.0099%,TOPIX Small 1
20250731,ＳＣＳＫ,9719,情報・通信業,0.0925%,TOPIX Mid400
20250731,藤田観光,9722,サービス業,0.0104%,TOPIX Small 1
20250731,ＫＮＴ－ＣＴホールディングス,9726,サービス業,0.0015%,TOPIX Small 2
20250731,トーカイ,9729,サービス業,0.0046%,TOPIX Small 2
20250731,セコム,9735,サービス業,0.2716%,TOPIX Large70
20250731,ＮＳＷ,9739,情報・通信業,0.0028%,TOPIX Small 2
20250731,セントラル警備保障,9740,サービス業,0.0032%,TOPIX Small 2
20250731,アイネス,9742,情報・通信業,0.0033%,TOPIX Small 2
20250731,丹青社,9743,サービス業,0.0069%,TOPIX Small 1
20250731,メイテックグループホールディングス,9744,サービス業,0.0287%,TOPIX Mid400
20250731,ＴＫＣ,9746,情報・通信業,0.0170%,TOPIX Small 1
20250731,応用地質,9755,サービス業,0.0070%,TOPIX Small 2
20250731,船井総研ホールディングス,9757,サービス業,0.0117%,TOPIX Small 1
20250731,ＮＳＤ,9759,情報・通信業,0.0334%,TOPIX Mid400
20250731,コナミグループ,9766,情報・通信業,0.1846%,TOPIX Mid400
20250731,学究社,9769,サービス業,0.0023%,TOPIX Small 2
20250731,ナック,9788,サービス業,0.0014%,TOPIX Small 2
20250731,福井コンピュータホールディングス,9790,情報・通信業,0.0051%,TOPIX Small 1
20250731,ダイセキ,9793,サービス業,0.0210%,TOPIX Small 1
20250731,ステップ,9795,サービス業,0.0021%,TOPIX Small 2
20250731,泉州電業,9824,卸売業,0.0069%,TOPIX Small 1
20250731,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,9828,小売業,0.0050%,TOPIX Small 1
20250731,トラスコ中山,9830,卸売業,0.0117%,TOPIX Small 1
20250731,ヤマダホールディングス,9831,小売業,0.0360%,TOPIX Mid400
20250731,オートバックスセブン,9832,卸売業,0.0130%,TOPIX Small 1
20250731,モリト,9837,卸売業,0.0031%,TOPIX Small 2
20250731,アークランズ,9842,小売業,0.0131%,TOPIX Small 1
20250731,ニトリホールディングス,9843,小売業,0.1194%,TOPIX Large70
20250731,グルメ杵屋,9850,小売業,0.0020%,TOPIX Small 2
20250731,ケーユーホールディングス,9856,小売業,0.0017%,TOPIX Small 2
20250731,吉野家ホールディングス,9861,小売業,0.0326%,TOPIX Mid400
20250731,加藤産業,9869,卸売業,0.0180%,TOPIX Small 1
20250731,イノテック,9880,電気機器,0.0025%,TOPIX Small 2
20250731,イエローハット,9882,卸売業,0.0127%,TOPIX Small 1
20250731,松屋フーズホールディングス,9887,小売業,0.0075%,TOPIX Small 2
20250731,ＪＢＣＣホールディングス,9889,情報・通信業,0.0083%,TOPIX Small 1
20250731,ＪＫホールディングス,9896,卸売業,0.0024%,TOPIX Small 2
20250731,サガミホールディングス,9900,小売業,0.0072%,TOPIX Small 2
20250731,日伝,9902,卸売業,0.0040%,TOPIX Small 2
20250731,ミロク情報サービス,9928,情報・通信業,0.0038%,TOPIX Small 2
20250731,杉本商事,9932,卸売業,0.0040%,TOPIX Small 2
20250731,因幡電機産業,9934,卸売業,0.0283%,TOPIX Mid400
20250731,王将フードサービス,9936,小売業,0.0174%,TOPIX Small 1
20250731,ミニストップ,9946,小売業,0.0042%,TOPIX Small 2
20250731,アークス,9948,小売業,0.0129%,TOPIX Small 1
20250731,バローホールディングス,9956,小売業,0.0129%,TOPIX Small 1
20250731,東テク,9960,卸売業,0.0073%,TOPIX Small 2
20250731,ミスミグループ本社,9962,卸売業,0.0840%,TOPIX Mid400
20250731,ベルク,9974,小売業,0.0091%,TOPIX Small 1
20250731,大庄,9979,小売業,0.0020%,TOPIX Small 2
20250731,ファーストリテイリング,9983,小売業,0.7931%,TOPIX Core30
20250731,ソフトバンクグループ,9984,情報・通信業,1.3994%,TOPIX Core30
20250731,スズケン,9987,卸売業,0.0444%,TOPIX Mid400
20250731,サンドラッグ,9989,小売業,0.0383%,TOPIX Mid400
20250731,サックスバー　ホールディングス,9990,小売業,0.0020%,TOPIX Small 2
20250731,ジェコス,9991,卸売業,0.0020%,TOPIX Small 2
20250731,ベルーナ,9997,小売業,0.0059%,TOPIX Small 1
